Seed,Model,Dataset,Approach,Value,accuracy_10,f1_10,accuracy_50,f1_50,accuracy_100,f1_100,accuracy_250,f1_250,accuracy_500,f1_500,accuracy_750,f1_750,accuracy_1000,f1_1000,accuracy_2500,f1_2500,accuracy_5000,f1_5000,accuracy_7500,f1_7500,accuracy_9000,f1_9000
3,MLP,MagicTelescope,IneurAL (tuned),6294.0,0.7048720644935156,0.653728929121105,0.6614090431125131,0.6529956453466146,0.6957588503329828,0.6808844837863548,0.7129337539432177,0.7069532147321874,0.7427269540834209,0.7420347896269632,0.737819838766211,0.7404690277869104,0.784086926042762,0.7721018494982762,0.7917981072555205,0.7759729892848604,0.7949526813880127,0.7973225721996591,,,,
4,MLP,MagicTelescope,IneurAL (tuned),7042.0,0.689099193831055,0.6517440529012197,0.7020679985979671,0.6659519730256418,0.7020679985979671,0.6696659454954794,0.7620049071153172,0.7608992067896301,0.7882930248860848,0.7822801977861732,0.7809323519102699,0.7814526369384466,0.7893445495969156,0.7875223254130117,0.7917981072555205,0.7926756157326371,0.809323519102699,0.8055039776146249,,,,
5,MLP,MagicTelescope,IneurAL (tuned),6864.0,0.6386260077111812,0.6251374656765264,0.6635120925341745,0.6261895764636414,0.6610585348755695,0.6612484026679628,0.7062740974412899,0.7085278470757659,0.7728706624605678,0.7723975197923632,0.7847879425166492,0.7839752590764586,0.7858394672274799,0.7859116531344208,0.8236943568173852,0.8209112458624832,0.8226428321065545,0.8192577875801661,,,,
6,MLP,MagicTelescope,IneurAL (tuned),6435.0,,,,,,,,,,,,,,,,,,,,,,
7,MLP,MagicTelescope,IneurAL (tuned),6547.0,,,,,,,,,,,,,,,,,,,,,,
8,MLP,MagicTelescope,IneurAL (tuned),6479.0,,,,,,,,,,,,,,,,,,,,,,
9,MLP,MagicTelescope,IneurAL (tuned),6456.0,,,,,,,,,,,,,,,,,,,,,,
10,MLP,MagicTelescope,IneurAL (tuned),6537.0,0.3434980722046968,0.17564733146913797,0.3491062039957939,0.2344326353219057,0.3491062039957939,0.2344326353219057,0.3491062039957939,0.2344326353219057,0.6789344549596915,0.6004854049613954,,,,,,,,,,,,
11,MLP,MagicTelescope,IneurAL (tuned),5954.0,0.6561514195583596,0.5487578088986119,0.7206449351559762,0.7160248907325902,0.7122327374693306,0.7156406480620882,0.7448300035050823,0.7445412676378652,0.7781282860147214,0.7746624549396282,0.7868909919383106,0.7810659901243634,0.7928496319663512,0.7920507436910909,0.8159831756046267,0.8109861733460737,0.8072204696810376,0.8055091900951145,,,,
12,MLP,MagicTelescope,IneurAL (tuned),6777.0,0.6491412548194883,0.5525015836416483,0.6494917630564319,0.5432759075805201,0.6428321065545041,0.6116381158524808,0.7451805117420259,0.7293094404966677,0.7655099894847529,0.7644059177103146,0.7707676130389064,0.7689416158259266,0.7700665965650193,0.7730076368957723,0.8065194532071503,0.8015333649958959,0.8114265685243603,0.8057870132969202,,,,
13,MLP,MagicTelescope,IneurAL (tuned),6429.0,0.6642131090080617,0.5664028444080798,0.6400280406589555,0.6432674444672516,0.6708727655099895,0.6687133828449251,0.727304591657904,0.7241125212909162,0.7595513494567122,0.7606460145913422,0.7795303189624956,0.7676628344675976,0.7917981072555205,0.7893002306621897,0.7991587802313355,0.7924136836910464,0.8065194532071503,0.8031344558795278,,,,
14,MLP,MagicTelescope,IneurAL (tuned),5161.0,0.658254468980021,0.5758820179677226,0.7024185068349106,0.6419262161865742,0.7220469681037505,0.6819402027873966,0.7402733964248159,0.7317011637603468,0.7616543988783736,0.7582887067841123,0.7616543988783736,0.7580735787333042,0.7599018576936558,0.7616359562810567,0.8135296179460217,0.8112798510626991,,,,,,
15,MLP,MagicTelescope,IneurAL (tuned),6415.0,,,,,,,,,,,,,,,,,,,,,,
16,MLP,MagicTelescope,IneurAL (tuned),6376.0,0.6982124079915878,0.6272778762338322,0.6848930949877322,0.6526125642432972,0.7150368033648791,0.6819255097479138,0.748335085874518,0.7473000436099673,0.7819838766211006,0.7774471510661413,0.7974062390466176,0.7942354614338414,0.799509288468279,0.797214571901688,0.7932001402032948,0.7765603043229675,0.8058184367332633,0.7952022632413712,,,,
17,MLP,MagicTelescope,IneurAL (tuned),5758.0,0.6999649491763057,0.6395839060266655,0.7006659656501928,0.6872118757057509,0.7234490010515248,0.7234178408574078,0.7728706624605678,0.767413930457276,0.786540483701367,0.7771760895002195,0.7669120224325272,0.768332083864215,0.7967052225727305,0.7932850116946302,0.8128286014721346,0.8010874053486673,0.8145811426568524,0.8078254531916775,,,,
18,MLP,MagicTelescope,IneurAL (tuned),6714.0,0.5930599369085173,0.597475966381235,0.6936558009113214,0.6784325654468718,0.7276550998948476,0.7260404206116202,0.7146862951279355,0.7136310060499496,0.7879425166491413,0.783891614698724,0.8002103049421662,0.7938438946424823,0.8117770767613038,0.8063184475226195,0.8201892744479495,0.8142133858633258,0.805117420259376,0.8018085848985055,,,,
19,MLP,MagicTelescope,IneurAL (tuned),5525.0,0.6498422712933754,0.6508174500140397,0.6982124079915878,0.6646345888646352,0.7325622152120574,0.7197387920530113,0.7886435331230284,0.7828819955240923,0.7991587802313355,0.7885116435637249,0.7946021731510691,0.7929461623086529,0.801962846126884,0.7985207521043981,0.801962846126884,0.7982015615063595,,,,,,
20,MLP,MagicTelescope,IneurAL (tuned),4972.0,0.6431826147914476,0.5946750919436246,0.7129337539432177,0.6685357421958565,0.7728706624605678,0.7632383457906137,0.7728706624605678,0.7632383457906137,0.7998597967052226,0.79438675649046,0.8117770767613038,0.8052497580518677,0.7830354013319313,0.7831639492736993,0.8128286014721346,0.8044803417378131,,,,,,
21,MLP,MagicTelescope,IneurAL (tuned),6274.0,0.6708727655099895,0.5765079137101434,0.7202944269190326,0.6922451326080827,0.7171398527865405,0.7079890818419257,0.7669120224325272,0.7653246006832212,0.7514896600070101,0.7520479824490557,0.7514896600070101,0.7520479824490557,0.7784787942516649,0.7710181653951826,0.786540483701367,0.7874078297393219,0.8047669120224326,0.8041162496157479,,,,
22,MLP,MagicTelescope,IneurAL (tuned),5571.0,0.6515948124780933,0.551643042584613,0.4118471784086926,0.32919916123991244,0.7220469681037505,0.7025630957902462,0.7634069400630915,0.7468223072615588,0.7935506484402384,0.7892417214152202,0.7974062390466176,0.7926870789128507,0.7907465825446898,0.7907685784201242,0.7984577637574483,0.7905893431134058,0.791447599018577,0.7915131715472001,,,,
23,MLP,MagicTelescope,IneurAL (tuned),5335.0,0.5103399929898352,0.5168786748473897,0.7059235892043463,0.6792263950901791,0.7104801962846127,0.7131013119204749,0.7104801962846127,0.7130479115577794,0.7777777777777778,0.7780385638537866,0.7924991237294077,0.7916738106176534,0.8037153873116019,0.8004289605507924,0.8086225026288117,0.809022284796483,,,,,,
24,MLP,MagicTelescope,IneurAL (tuned),6268.0,0.6680686996144409,0.5578752223242731,0.6505432877672626,0.6237567104006865,0.6410795653697862,0.6491870959594794,0.768664563617245,0.7593508843856774,0.7837364178058185,0.7838645504069021,0.8082719943918683,0.8041257163072044,0.7960042060988434,0.7940147999841909,0.7872415001752541,0.7901240493518915,0.8131791097090781,0.8082080512046101,,,,
0,MLP,MagicTelescope,Neuronal (official),6432.0,,,,,,,,,,,,,,,,,,,,,,
1,MLP,MagicTelescope,Neuronal (official),6488.0,,,,,,,,,,,,,,,,,,,,,,
2,MLP,MagicTelescope,Neuronal (official),3480.0,,,,,,,,,,,,,,,,,,,,,,
3,MLP,MagicTelescope,Neuronal (official),3541.0,,,,,,,,,,,,,,,,,,,,,,
4,MLP,MagicTelescope,Neuronal (official),3556.0,,,,,,,,,,,,,,,,,,,,,,
5,MLP,MagicTelescope,Neuronal (official),3489.0,,,,,,,,,,,,,,,,,,,,,,
6,MLP,MagicTelescope,Neuronal (official),6462.0,,,,,,,,,,,,,,,,,,,,,,
7,MLP,MagicTelescope,Neuronal (official),3543.0,,,,,,,,,,,,,,,,,,,,,,
8,MLP,MagicTelescope,Neuronal (official),3500.0,,,,,,,,,,,,,,,,,,,,,,
9,MLP,MagicTelescope,Neuronal (official),3463.0,,,,,,,,,,,,,,,,,,,,,,
10,MLP,MagicTelescope,Neuronal (official),3574.0,,,,,,,,,,,,,,,,,,,,,,
11,MLP,MagicTelescope,Neuronal (official),3820.0,0.6456361724500526,0.6087583643672436,0.6971608832807571,0.6416705080468906,0.7150368033648791,0.6653814651423436,0.7178408692604277,0.6742038905990257,0.727304591657904,0.6866269842193604,0.7388713634770417,0.7050133998969745,0.7528916929547844,0.7228756424475823,,,,,,,,
12,MLP,MagicTelescope,Neuronal (official),4234.0,0.6649141254819488,0.545807082944815,0.6855941114616193,0.6434246008468434,0.7136347704171048,0.6576979291281784,0.7167893445495969,0.6613237089645311,0.7318611987381703,0.6915043239587093,0.7444794952681388,0.7125712183695823,0.7861899754644234,0.7758348465718755,0.801962846126884,0.7924168928017179,,,,,,
13,MLP,MagicTelescope,Neuronal (official),4098.0,0.6491412548194883,0.5195397398748558,0.6754293725902558,0.6544290799487362,0.6908517350157729,0.6533551552730363,0.7237995092884683,0.6962432050802856,0.7497371188222923,0.7319482986165595,0.7574483000350508,0.742254549545507,0.77111812127585,0.7570716701575153,0.799509288468279,0.7906512170142054,,,,,,
14,MLP,MagicTelescope,Neuronal (official),4321.0,0.6961093585699264,0.6294030110968492,0.6957588503329828,0.6774411846241285,0.7101296880476691,0.6896422889299587,0.7346652646337188,0.7192705806999468,0.7423764458464774,0.7301574233319564,0.7434279705573081,0.7323095040387784,0.7525411847178408,0.7443014111666449,0.7875920084121977,0.7769027468619902,,,,,,
15,MLP,MagicTelescope,Neuronal (official),4546.0,0.694006309148265,0.6885493197078957,0.6817385208552401,0.6733702666377209,0.6961093585699264,0.694546063716845,0.7185418857343148,0.7195333761644697,0.7262530669470733,0.7251317558723102,0.7360672975814931,0.7362844130612564,0.7388713634770417,0.7383321771617528,0.781633368384157,0.777523742614832,,,,,,
16,MLP,MagicTelescope,Neuronal (official),4615.0,0.6260077111812128,0.4820218892733978,0.7199439186820891,0.7111623330143786,0.7311601822642833,0.7271242008994587,0.7392218717139852,0.7382854993153418,0.7374693305292674,0.7364434368761704,0.7381703470031545,0.7370914522296385,0.7406239046617595,0.7388377037315034,0.7613038906414301,0.7570564649489864,,,,,,
17,MLP,MagicTelescope,Neuronal (official),4336.0,0.6631615842972309,0.6584500862070221,0.6992639327024185,0.6636874585796464,0.7010164738871364,0.6457460004986832,0.709428671573782,0.6703180012412062,0.7122327374693306,0.6849617511241497,0.7360672975814931,0.7211300016684571,0.753242201191728,0.7414325633046867,0.7753242201191728,0.7641073744155517,,,,,,
18,MLP,MagicTelescope,Neuronal (official),4591.0,0.6796354714335787,0.5927393231902677,0.7139852786540484,0.7063428406652185,0.7174903610234841,0.7137682616244221,0.7406239046617595,0.7386093659214191,0.7423764458464774,0.7396615404549893,0.745881528215913,0.7434763089112334,0.7476340694006309,0.745866957754343,0.77111812127585,0.769941094578595,,,,,,
19,MLP,MagicTelescope,Neuronal (official),4978.0,0.6473887136347705,0.5140571006790405,0.6438836312653348,0.5709855717973988,0.6442341395022783,0.5469037384331722,0.6435331230283912,0.5382336946529245,0.6466876971608833,0.5516490181241765,0.6459866806869962,0.5561560442904329,0.6484402383456012,0.5572526300560627,0.7613038906414301,0.7477510958019308,,,,,,
20,MLP,MagicTelescope,Neuronal (official),4538.0,0.4556607080266386,0.42079590295214137,0.6971608832807571,0.6734148754824931,0.706975113915177,0.6823191574130841,0.7237995092884683,0.6963278143785512,0.7290571328426217,0.7028848111068349,0.7357167893445496,0.7134792400591692,0.7434279705573081,0.7277793969818985,0.8016123378899405,0.7937172907881925,,,,,,
21,MLP,MagicTelescope,Neuronal (official),4410.0,0.35191026989134244,0.18320866526881402,0.7087276550998949,0.6812890652723494,0.7146862951279355,0.6546112870564216,0.7259025587101297,0.6800541362993425,0.7521906764808973,0.7249387313590764,0.7577988082719944,0.742521474821133,0.7651594812478093,0.7521393268162918,0.8012618296529969,0.7944990951132709,,,,,,
22,MLP,MagicTelescope,Neuronal (official),4985.0,0.6431826147914476,0.5035154002313594,0.5874518051174202,0.5569560793785404,0.6182965299684543,0.5355225436403308,0.6715737819838766,0.6341644092512705,0.6936558009113214,0.666193391568923,0.7027690150718542,0.6777074997958206,0.7174903610234841,0.7004653050990792,0.7910970907816334,0.7856338591821661,,,,,,
23,MLP,MagicTelescope,Neuronal (official),4936.0,0.7003154574132492,0.6429648057691001,0.7076761303890642,0.6731754435156476,0.7024185068349106,0.6633883056897243,0.7171398527865405,0.6914649543552962,0.7315106905012267,0.7204644418196992,0.7301086575534526,0.7175881355632725,0.7336137399228881,0.7252491006518202,0.7599018576936558,0.7508792228289889,,,,,,
24,MLP,MagicTelescope,Neuronal (official),4900.0,0.6628110760602874,0.5359976870413372,0.6617595513494567,0.5597206196159563,0.6568524360322467,0.5834069660208834,0.6656151419558359,0.624607617867958,0.714335786890992,0.6861462144418026,0.7350157728706624,0.714755326826867,0.7448300035050823,0.7304487729478775,0.773571678934455,0.7644369168166022,,,,,,
0,MLP,MagicTelescope,Neuronal (tuned),6485.0,,,,,,,,,,,,,,,,,,,,,,
1,MLP,MagicTelescope,Neuronal (tuned),6477.0,,,,,,,,,,,,,,,,,,,,,,
2,MLP,MagicTelescope,Neuronal (tuned),3529.0,,,,,,,,,,,,,,,,,,,,,,
3,MLP,MagicTelescope,Neuronal (tuned),3483.0,,,,,,,,,,,,,,,,,,,,,,
4,MLP,MagicTelescope,Neuronal (tuned),6446.0,,,,,,,,,,,,,,,,,,,,,,
5,MLP,MagicTelescope,Neuronal (tuned),3479.0,,,,,,,,,,,,,,,,,,,,,,
6,MLP,MagicTelescope,Neuronal (tuned),3449.0,,,,,,,,,,,,,,,,,,,,,,
7,MLP,MagicTelescope,Neuronal (tuned),3552.0,,,,,,,,,,,,,,,,,,,,,,
8,MLP,MagicTelescope,Neuronal (tuned),3552.0,,,,,,,,,,,,,,,,,,,,,,
9,MLP,MagicTelescope,Neuronal (tuned),3472.0,,,,,,,,,,,,,,,,,,,,,,
10,MLP,MagicTelescope,Neuronal (tuned),3504.0,,,,,,,,,,,,,,,,,,,,,,
11,MLP,MagicTelescope,Neuronal (tuned),3532.0,,,,,,,,,,,,,,,,,,,,,,
12,MLP,MagicTelescope,Neuronal (tuned),6482.0,,,,,,,,,,,,,,,,,,,,,,
13,MLP,MagicTelescope,Neuronal (tuned),6455.0,,,,,,,,,,,,,,,,,,,,,,
14,MLP,MagicTelescope,Neuronal (tuned),3564.0,,,,,,,,,,,,,,,,,,,,,,
15,MLP,MagicTelescope,Neuronal (tuned),3528.0,,,,,,,,,,,,,,,,,,,,,,
16,MLP,MagicTelescope,Neuronal (tuned),6479.0,,,,,,,,,,,,,,,,,,,,,,
17,MLP,MagicTelescope,Neuronal (tuned),3474.0,,,,,,,,,,,,,,,,,,,,,,
18,MLP,MagicTelescope,Neuronal (tuned),3539.0,,,,,,,,,,,,,,,,,,,,,,
19,MLP,MagicTelescope,Neuronal (tuned),6483.0,,,,,,,,,,,,,,,,,,,,,,
20,MLP,MagicTelescope,Neuronal (tuned),3508.0,,,,,,,,,,,,,,,,,,,,,,
21,MLP,MagicTelescope,Neuronal (tuned),6440.0,,,,,,,,,,,,,,,,,,,,,,
22,MLP,MagicTelescope,Neuronal (tuned),3198.0,0.6750788643533123,0.5795990519560084,0.7052225727304592,0.6415819232736857,0.7178408692604277,0.6646499828013434,0.7318611987381703,0.6907964403690419,0.7381703470031545,0.6998551429800269,0.7539432176656151,0.7272434391569905,,,,,,,,,,
23,MLP,MagicTelescope,Neuronal (tuned),3082.0,0.5646687697160884,0.5679392290114861,0.6733263231685944,0.6424283154969189,0.7038205397826849,0.6658299439339356,0.7269540834209604,0.6839264979281058,,,,,,,,,,,,,,
24,MLP,MagicTelescope,Neuronal (tuned),3784.0,0.5948124780932352,0.567983573105973,0.6302138100245356,0.5684587555933298,0.6302138100245356,0.5684587555933298,0.6579039607430774,0.5647154228359876,0.6663161584297231,0.5831016139832343,,,,,,,,,,,,
0,MLP,MagicTelescope,Margin,3557.0,0.647739221871714,0.5092627449559359,,,,,,,,,,,,,,,,,,,,
1,MLP,MagicTelescope,Margin,3558.0,,,,,,,,,,,,,,,,,,,,,,
2,MLP,MagicTelescope,Margin,3017.0,0.6480897301086576,0.5097056192985571,,,,,,,,,,,,,,,,,,,,
3,MLP,MagicTelescope,Margin,3261.0,0.34279705573080965,0.1750224591515175,0.34279705573080965,0.1750224591515175,,,,,,,,,,,,,,,,,,
4,MLP,MagicTelescope,Margin,3229.0,0.34735366281107605,0.179098584727251,,,,,,,,,,,,,,,,,,,,
5,MLP,MagicTelescope,Margin,6665.0,0.35401331931300384,0.18511698291800877,,,,,,,,,,,,,,,,,,,,
6,MLP,MagicTelescope,Margin,3362.0,0.3578689099193831,0.1886340511242592,0.3578689099193831,0.1886340511242592,,,,,,,,,,,,,,,,,,
7,MLP,MagicTelescope,Margin,3652.0,0.6547493866105853,0.5181410100354049,0.6547493866105853,0.5181410100354049,,,,,,,,,,,,,,,,,,
8,MLP,MagicTelescope,Margin,3505.0,0.6575534525061338,0.5217044943546234,0.6575534525061338,0.5217044943546234,0.6575534525061338,0.5217044943546234,,,,,,,,,,,,,,,,
9,MLP,MagicTelescope,Margin,2984.0,0.3501577287066246,0.18162386862820248,,,,,,,,,,,,,,,,,,,,
10,MLP,MagicTelescope,Margin,3563.0,,,,,,,,,,,,,,,,,,,,,,
11,MLP,MagicTelescope,Margin,3090.0,0.6389765159481248,0.4982267701340597,0.6389765159481248,0.4982267701340597,,,,,,,,,,,,,,,,,,
12,MLP,MagicTelescope,Margin,3592.0,0.3557658604977217,0.186712693074037,0.3557658604977217,0.186712693074037,,,,,,,,,,,,,,,,,,
13,MLP,MagicTelescope,Margin,3652.0,0.6589554854539081,0.5234888285034217,,,,,,,,,,,,,,,,,,,,
14,MLP,MagicTelescope,Margin,2739.0,0.34770417104801965,0.1794135436565074,0.34770417104801965,0.1794135436565074,,,,,,,,,,,,,,,,,,
15,MLP,MagicTelescope,Margin,2948.0,0.6438836312653348,0.5043983925946353,,,,,,,,,,,,,,,,,,,,
16,MLP,MagicTelescope,Margin,4404.0,0.35541535226077814,0.18639315603435688,0.35541535226077814,0.18639315603435688,,,,,,,,,,,,,,,,,,
17,MLP,MagicTelescope,Margin,3387.0,0.35436382754994744,0.18543572963405636,0.35436382754994744,0.18543572963405636,,,,,,,,,,,,,,,,,,
18,MLP,MagicTelescope,Margin,3560.0,0.6473887136347705,0.5088199804610302,0.6473887136347705,0.5088199804610302,,,,,,,,,,,,,,,,,,
19,MLP,MagicTelescope,Margin,2864.0,0.3634770417104802,0.19379212969345397,,,,,,,,,,,,,,,,,,,,
20,MLP,MagicTelescope,Margin,2993.0,0.6368734665264634,0.4955884748088155,0.6368734665264634,0.4955884748088155,,,,,,,,,,,,,,,,,,
21,MLP,MagicTelescope,Margin,3391.0,0.6603575184016824,0.5252748848084314,,,,,,,,,,,,,,,,,,,,
22,MLP,MagicTelescope,Margin,3524.0,,,,,,,,,,,,,,,,,,,,,,
23,MLP,MagicTelescope,Margin,3022.0,0.6473887136347705,0.5088199804610302,0.6473887136347705,0.5088199804610302,0.6473887136347705,0.5088199804610302,,,,,,,,,,,,,,,,
24,MLP,MagicTelescope,Margin,2977.0,0.35436382754994744,0.18543572963405636,,,,,,,,,,,,,,,,,,,,
0,MLP,MagicTelescope,Cesa,3324.0,0.6565019277953031,0.5203673765385538,0.6565019277953031,0.5203673765385538,0.6565019277953031,0.5203673765385538,,,,,,,,,,,,,,,,
1,MLP,MagicTelescope,Cesa,3120.0,0.35191026989134244,0.18320866526881402,0.35191026989134244,0.18320866526881402,0.35191026989134244,0.18320866526881402,0.35191026989134244,0.18320866526881402,,,,,,,,,,,,,,
2,MLP,MagicTelescope,Cesa,3227.0,0.6438836312653348,0.5043983925946353,0.6438836312653348,0.5043983925946353,0.6438836312653348,0.5043983925946353,,,,,,,,,,,,,,,,
3,MLP,MagicTelescope,Cesa,3094.0,0.3466526463371889,0.17846926976964073,0.3466526463371889,0.17846926976964073,0.3466526463371889,0.17846926976964073,0.3466526463371889,0.17846926976964073,,,,,,,,,,,,,,
4,MLP,MagicTelescope,Cesa,3278.0,0.33718892393971256,0.17005281511402542,0.33718892393971256,0.17005281511402542,0.33718892393971256,0.17005281511402542,0.33718892393971256,0.17005281511402542,,,,,,,,,,,,,,
5,MLP,MagicTelescope,Cesa,6525.0,,,,,,,,,,,,,,,,,,,,,,
6,MLP,MagicTelescope,Cesa,6473.0,,,,,,,,,,,,,,,,,,,,,,
7,MLP,MagicTelescope,Cesa,3233.0,0.35751840168243953,0.1883133331867226,0.35751840168243953,0.1883133331867226,0.35751840168243953,0.1883133331867226,0.35751840168243953,0.1883133331867226,,,,,,,,,,,,,,
8,MLP,MagicTelescope,Cesa,3245.0,0.6494917630564319,0.5114782137456728,0.6494917630564319,0.5114782137456728,0.6494917630564319,0.5114782137456728,,,,,,,,,,,,,,,,
9,MLP,MagicTelescope,Cesa,3907.0,0.354714335786891,0.18575467416110414,0.354714335786891,0.18575467416110414,0.354714335786891,0.18575467416110414,0.354714335786891,0.18575467416110414,,,,,,,,,,,,,,
10,MLP,MagicTelescope,Cesa,3118.0,0.35892043463021384,0.18959738202803142,0.35892043463021384,0.18959738202803142,0.35892043463021384,0.18959738202803142,0.35892043463021384,0.18959738202803142,,,,,,,,,,,,,,
11,MLP,MagicTelescope,Cesa,4777.0,0.3466526463371889,0.17846926976964073,0.3466526463371889,0.17846926976964073,0.3466526463371889,0.17846926976964073,0.3466526463371889,0.17846926976964073,,,,,,,,,,,,,,
12,MLP,MagicTelescope,Cesa,3056.0,0.34945671223273744,0.18099134654339702,0.34945671223273744,0.18099134654339702,0.34945671223273744,0.18099134654339702,0.34945671223273744,0.18099134654339702,,,,,,,,,,,,,,
13,MLP,MagicTelescope,Cesa,2991.0,0.6382754994742377,0.4973468911179233,0.6382754994742377,0.4973468911179233,0.6382754994742377,0.4973468911179233,,,,,,,,,,,,,,,,
14,MLP,MagicTelescope,Cesa,3248.0,0.35856992639327023,0.1892760756967572,0.35856992639327023,0.1892760756967572,0.35856992639327023,0.1892760756967572,0.35856992639327023,0.1892760756967572,,,,,,,,,,,,,,
15,MLP,MagicTelescope,Cesa,2974.0,0.3561163687346653,0.18703242731166705,0.3561163687346653,0.18703242731166705,0.3561163687346653,0.18703242731166705,0.3561163687346653,0.18703242731166705,,,,,,,,,,,,,,
16,MLP,MagicTelescope,Cesa,3558.0,,,,,,,,,,,,,,,,,,,,,,
17,MLP,MagicTelescope,Cesa,3250.0,0.34279705573080965,0.1750224591515175,0.34279705573080965,0.1750224591515175,0.34279705573080965,0.1750224591515175,0.34279705573080965,0.1750224591515175,,,,,,,,,,,,,,
18,MLP,MagicTelescope,Cesa,3921.0,0.35331230283911674,0.1844800835337113,0.35331230283911674,0.1844800835337113,0.35331230283911674,0.1844800835337113,0.35331230283911674,0.1844800835337113,,,,,,,,,,,,,,
19,MLP,MagicTelescope,Cesa,2768.0,0.6403785488958991,0.49998786702256737,0.6403785488958991,0.49998786702256737,0.6403785488958991,0.49998786702256737,0.6403785488958991,0.49998786702256737,,,,,,,,,,,,,,
20,MLP,MagicTelescope,Cesa,3598.0,0.645285664213109,0.5061657042251102,0.645285664213109,0.5061657042251102,0.645285664213109,0.5061657042251102,,,,,,,,,,,,,,,,
21,MLP,MagicTelescope,Cesa,3143.0,0.3568173852085524,0.18767248676946857,0.3568173852085524,0.18767248676946857,0.3568173852085524,0.18767248676946857,0.3568173852085524,0.18767248676946857,,,,,,,,,,,,,,
22,MLP,MagicTelescope,Cesa,3507.0,,,,,,,,,,,,,,,,,,,,,,
23,MLP,MagicTelescope,Cesa,3137.0,0.6470382053978269,0.5083773258839703,0.6470382053978269,0.5083773258839703,0.6470382053978269,0.5083773258839703,,,,,,,,,,,,,,,,
24,MLP,MagicTelescope,Cesa,2991.0,0.3470031545741325,0.1787838267126678,0.3470031545741325,0.1787838267126678,0.3470031545741325,0.1787838267126678,0.3470031545741325,0.1787838267126678,,,,,,,,,,,,,,
0,MLP,adult,Neural-CBP,7619.0,,,,,,,,,,,,,,,,,,,,,,
1,MLP,adult,Neural-CBP,2322.0,0.24539374914699058,0.09670530651315923,,,,,,,,,,,,,,,,,,,,
2,MLP,adult,Neural-CBP,2372.0,,,,,,,,,,,,,,,,,,,,,,
3,MLP,adult,Neural-CBP,7593.0,,,,,,,,,,,,,,,,,,,,,,
4,MLP,adult,Neural-CBP,7612.0,,,,,,,,,,,,,,,,,,,,,,
5,MLP,adult,Neural-CBP,2357.0,,,,,,,,,,,,,,,,,,,,,,
6,MLP,adult,Neural-CBP,3731.0,0.7577453255083936,0.6534508311570536,0.7621127337245803,0.6636487045240393,0.7746690323461171,0.6946440538809103,0.7911832946635731,0.7349515099587016,,,,,,,,,,,,,,
7,MLP,adult,Neural-CBP,2666.0,0.7637505118056503,0.6621389905333313,0.23856967380919886,0.09606145655997496,0.796233110413539,0.7386542834967078,,,,,,,,,,,,,,,,
8,MLP,adult,Neural-CBP,2075.0,0.7820390337109322,0.7376626477247225,,,,,,,,,,,,,,,,,,,,
9,MLP,adult,Neural-CBP,2111.0,0.7797188480960829,0.733539224505392,,,,,,,,,,,,,,,,,,,,
10,MLP,adult,Neural-CBP,7583.0,,,,,,,,,,,,,,,,,,,,,,
11,MLP,adult,Neural-CBP,2141.0,0.24484782311996725,0.09631772715211516,,,,,,,,,,,,,,,,,,,,
12,MLP,adult,Neural-CBP,2402.0,,,,,,,,,,,,,,,,,,,,,,
13,MLP,adult,Neural-CBP,2098.0,0.7719394022110004,0.6866844735160035,0.793776443291934,0.7432327510825824,0.7918657021973523,0.7428560188053823,,,,,,,,,,,,,,,,
14,MLP,adult,Neural-CBP,2328.0,0.23884263682271054,0.09209532101790094,0.7854510713798281,0.7175385189962743,0.7922751467176198,0.7344657648758355,,,,,,,,,,,,,,,,
15,MLP,adult,Neural-CBP,2495.0,0.24061689641053638,0.09333500294208485,0.7843592193257813,0.7143912877133766,0.7948682953459806,0.7419864990413481,,,,,,,,,,,,,,,,
16,MLP,adult,Neural-CBP,7618.0,,,,,,,,,,,,,,,,,,,,,,
17,MLP,adult,Neural-CBP,2446.0,0.773031254265047,0.6740742089380689,,,,,,,,,,,,,,,,,,,,
18,MLP,adult,Neural-CBP,2436.0,,,,,,,,,,,,,,,,,,,,,,
19,MLP,adult,Neural-CBP,2493.0,0.7630681042718711,0.6639277735326707,,,,,,,,,,,,,,,,,,,,
20,MLP,adult,Neural-CBP,2254.0,0.23870615531595468,0.0920002348275903,0.7885901460352123,0.7215041228947956,0.7947318138392248,0.7364886051091685,,,,,,,,,,,,,,,,
21,MLP,adult,Neural-CBP,2416.0,,,,,,,,,,,,,,,,,,,,,,
22,MLP,adult,Neural-CBP,2280.0,0.7562440289340794,0.651281965235271,0.7828579227514672,0.7135618800018169,0.7948682953459806,0.740752423559322,,,,,,,,,,,,,,,,
23,MLP,adult,Neural-CBP,2157.0,0.7660706974204995,0.671649383420655,0.782994404258223,0.7121299362684519,0.7909103316500614,0.7369818291242972,,,,,,,,,,,,,,,,
24,MLP,adult,Neural-CBP,2525.0,0.7606114371502661,0.6595109402436871,0.24170874846458304,0.09410116366910894,0.7960966289067831,0.7436692863170007,,,,,,,,,,,,,,,,
0,MLP,adult,IneurAL (official),7582.0,,,,,,,,,,,,,,,,,,,,,,
